artist,name,url,yt_links,Genre
MC LEVIN,Ela me Falou Que Quer Rave,https://www.last.fm/music/MC+LEVIN/_/Ela+me+Falou+Que+Quer+Rave,https://www.youtube.com/watch?v=kKCD_xuba_I,funk
Lana Del Rey,Cruel World,https://www.last.fm/music/Lana+Del+Rey/_/Cruel+World,https://www.youtube.com/watch?v=epvlvDzKfv8,pop
BTS,converse high,https://www.last.fm/music/BTS/_/converse+high,https://www.youtube.com/watch?v=jw-pAvTfPFY,k-pop
Pop Smoke,Get Back,https://www.last.fm/music/Pop+Smoke/_/Get+Back,https://www.youtube.com/watch?v=wP1PpQT4oC8,pop
Kid Cudi,Another Day,https://www.last.fm/music/Kid+Cudi/_/Another+Day,https://www.youtube.com/watch?v=OzxHEdcrD1E,pop
Julie,flutter,https://www.last.fm/music/Julie/_/flutter,https://www.youtube.com/watch?v=V9VM1SI1uYw,pop
Post Malone,Candy Paint,https://www.last.fm/music/Post+Malone/_/Candy+Paint,https://www.youtube.com/watch?v=mThqhAT2Irk,rap
VACATIONS,Telephones,https://www.last.fm/music/VACATIONS/_/Telephones,https://www.youtube.com/watch?v=yfbrtN023kA,pop
The Killers,Human,https://www.last.fm/music/The+Killers/_/Human,https://www.youtube.com/watch?v=RIZdjT1472Y,pop
NAV,Myself,https://www.last.fm/music/NAV/_/Myself,https://www.youtube.com/watch?v=f9gfqGoPGaU,rap
Cage the Elephant,Ain't No Rest for the Wicked,https://www.last.fm/music/Cage+the+Elephant/_/Ain%27t+No+Rest+for+the+Wicked,https://www.youtube.com/watch?v=wBgp5aDH23g,rock
THE ANXIETY,Meet Me At Our Spot - Live,https://www.last.fm/music/THE+ANXIETY/_/Meet+Me+At+Our+Spot+-+Live,https://www.youtube.com/watch?v=2dTMIH5gCHg,rock
Conan Gray,The Story,https://www.last.fm/music/Conan+Gray/_/The+Story,https://www.youtube.com/watch?v=Av4lI6ANeHY,pop
The Beatles,Oh! Darling - Remastered 2009,https://www.last.fm/music/The+Beatles/_/Oh%21+Darling+-+Remastered+2009,https://www.youtube.com/watch?v=9BznFjbcBVs,rock
Lykke Li,sex money feelings die - slowed version,https://www.last.fm/music/Lykke+Li/_/sex+money+feelings+die+-+slowed+version,https://www.youtube.com/watch?v=1vW-3YCyi_A,pop
Cream,Sunshine of Your Love,https://www.last.fm/music/Cream/_/Sunshine+of+Your+Love,https://www.youtube.com/watch?v=f3y8jf01UY8,rock
Beach House,ESP,https://www.last.fm/music/Beach+House/_/ESP,https://www.youtube.com/watch?v=G8E9RBuqWHc,pop
Bill Withers,Lovely Day,https://www.last.fm/music/Bill+Withers/_/Lovely+Day,https://www.youtube.com/watch?v=sYi7uEvEEmk,soul
Bruno Mars,The Lazy Song,https://www.last.fm/music/Bruno+Mars/_/The+Lazy+Song,https://www.youtube.com/watch?v=fLexgOxsZu0,pop
The Doors,Break on Through (to the Other Side),https://www.last.fm/music/The+Doors/_/Break+on+Through+(to+the+Other+Side),https://www.youtube.com/watch?v=-r679Hhs9Zs,rock
Alex G,Advice,https://www.last.fm/music/Alex+G/_/Advice,https://www.youtube.com/watch?v=4h2aPu-pZZo,rock
Juice WRLD,Flaws and Sins,https://www.last.fm/music/Juice+WRLD/_/Flaws+and+Sins,https://www.youtube.com/watch?v=RG9xHEF1vyk,rap
The Strokes,Why Are Sundays So Depressing,https://www.last.fm/music/The+Strokes/_/Why+Are+Sundays+So+Depressing,https://www.youtube.com/watch?v=2KSpDNlsVF4,rock
BROCKHAMPTON,SUMMER,https://www.last.fm/music/BROCKHAMPTON/_/SUMMER,https://www.youtube.com/watch?v=p38xW-IjvOc,rap
Phoenix,Lisztomania,https://www.last.fm/music/Phoenix/_/Lisztomania,https://www.youtube.com/watch?v=4BJDNw7o6so,pop
Oliver Tree,Alien Boy,https://www.last.fm/music/Oliver+Tree/_/Alien+Boy,https://www.youtube.com/watch?v=_ocfE8Ua-7U,pop
Angèle,Libre,https://www.last.fm/music/Ang%C3%A8le/_/Libre,https://www.youtube.com/watch?v=sNV9qlFvZg4,pop
Eminem,Venom - Music From The Motion Picture,https://www.last.fm/music/Eminem/_/Venom+-+Music+From+The+Motion+Picture,https://www.youtube.com/watch?v=8CdcCD5V-d8,rap
Lynyrd Skynyrd,Free Bird,https://www.last.fm/music/Lynyrd+Skynyrd/_/Free+Bird,https://www.youtube.com/watch?v=D0W1v0kOELA,rock
Pentatonix,"Mary, Did You Know?","https://www.last.fm/music/Pentatonix/_/Mary,+Did+You+Know%3F",https://www.youtube.com/watch?v=ifCWN5pJGIE,pop
BTS,2! 3!,https://www.last.fm/music/BTS/_/2%21+3%21,https://www.youtube.com/watch?v=E30APZxHh4c,k-pop
The Cranberries,Dreams,https://www.last.fm/music/The+Cranberries/_/Dreams,https://www.youtube.com/watch?v=Yam5uK6e-bQ,rock
Daughter,Youth,https://www.last.fm/music/Daughter/_/Youth,https://www.youtube.com/watch?v=2QT5eGHCJdE,indie
LIL UZI VERT,Ps & Qs,https://www.last.fm/music/LIL+UZI+VERT/_/Ps+&+Qs,https://www.youtube.com/watch?v=x0fFzqX_Xgo,rap
Coldplay,Adventure Of A Lifetime,https://www.last.fm/music/Coldplay/_/Adventure+Of+A+Lifetime,https://www.youtube.com/watch?v=QtXby3twMmI,pop
TWICE,SIGNAL,https://www.last.fm/music/TWICE/_/SIGNAL,https://www.youtube.com/watch?v=VQtonf1fv_s,pop
Daryl Hall & John Oates,Maneater,https://www.last.fm/music/Daryl+Hall+&+John+Oates/_/Maneater,https://www.youtube.com/watch?v=yRYFKcMa_Ek,pop
Björk,Venus as a Boy,https://www.last.fm/music/Bj%C3%B6rk/_/Venus+as+a+Boy,https://www.youtube.com/watch?v=zAKat4qSTqs,alternative
Alvvays,Dreams Tonite,https://www.last.fm/music/Alvvays/_/Dreams+Tonite,https://www.youtube.com/watch?v=ZXu6q-6JKjA,pop
Arca,Born Yesterday,https://www.last.fm/music/Arca/_/Born+Yesterday,https://www.youtube.com/watch?v=_Ed8EpTp-NI,pop
BROCKHAMPTON,BOY BYE,https://www.last.fm/music/BROCKHAMPTON/_/BOY+BYE,https://www.youtube.com/watch?v=I_k9kBFbQm0,rap
Panchiko,D>E>A>T>H>M>E>T>A>L,https://www.last.fm/music/Panchiko/_/D%3EE%3EA%3ET%3EH%3EM%3EE%3ET%3EA%3EL,https://www.youtube.com/watch?v=q155JQxh2SQ,rock
Radiohead,Pyramid Song,https://www.last.fm/music/Radiohead/_/Pyramid+Song,https://www.youtube.com/watch?v=3M_Gg1xAHE4,rock
Turnstile,UNDERWATER BOI,https://www.last.fm/music/Turnstile/_/UNDERWATER+BOI,https://www.youtube.com/watch?v=ZG2UTO-pExw,punk
Alex Turner,Stuck on the Puzzle,https://www.last.fm/music/Alex+Turner/_/Stuck+on+the+Puzzle,https://www.youtube.com/watch?v=K0YEVNacmtw,rock
Lisa,紅蓮華,https://www.last.fm/music/Lisa/_/%E7%B4%85%E8%93%AE%E8%8F%AF,https://www.youtube.com/watch?v=CwkzK-F0Y00,rock
Kanye West,Freestyle 4,https://www.last.fm/music/Kanye+West/_/Freestyle+4,https://www.youtube.com/watch?v=yt3rfHIijZQ,rap
21 Savage,No Heart,https://www.last.fm/music/21+Savage/_/No+Heart,https://www.youtube.com/watch?v=6wtwpUwxQik,rap
Jão,Idiota,https://www.last.fm/music/J%C3%A3o/_/Idiota,https://www.youtube.com/watch?v=h27qhWrgXIg,pop
Ariana Grande,Moonlight,https://www.last.fm/music/Ariana+Grande/_/Moonlight,https://www.youtube.com/watch?v=denGNWMNsSY,pop
Cher,Believe,https://www.last.fm/music/Cher/_/Believe,https://www.youtube.com/watch?v=nZXRV4MezEw,pop
M83,Wait,https://www.last.fm/music/M83/_/Wait,https://www.youtube.com/watch?v=lAwYodrBr2Q,indie
Panic! at the Disco,Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,https://www.last.fm/music/Panic%21+at+the+Disco/_/Lying+Is+the+Most+Fun+a+Girl+Can+Have+Without+Taking+Her+Clothes+Off,https://www.youtube.com/watch?v=8AZxUtZ2ZgI,rock
FKA twigs,Home With You,https://www.last.fm/music/FKA+twigs/_/Home+With+You,https://www.youtube.com/watch?v=p2Rro6TQgpU,indie
Phoebe Bridgers,Demi Moore,https://www.last.fm/music/Phoebe+Bridgers/_/Demi+Moore,https://www.youtube.com/watch?v=4XC5-QlnI2M,indie
Julien Baker,Me & My Dog,https://www.last.fm/music/Julien+Baker/_/Me+&+My+Dog,https://www.youtube.com/watch?v=Cb3nGYGQ0J4,indie
StarBoi3,Dick (feat. Doja Cat),https://www.last.fm/music/StarBoi3/_/Dick+(feat.+Doja+Cat),https://www.youtube.com/watch?v=pPbirTY7bIk,rap
My Chemical Romance,Cancer,https://www.last.fm/music/My+Chemical+Romance/_/Cancer,https://www.youtube.com/watch?v=wc2s9skF_58,rock
Lil Nas X,DONT WANT IT,https://www.last.fm/music/Lil+Nas+X/_/DONT+WANT+IT,https://www.youtube.com/watch?v=ROEhuRhrhvE,pop
Calvin Harris,Outside (feat. Ellie Goulding),https://www.last.fm/music/Calvin+Harris/_/Outside+(feat.+Ellie+Goulding),https://www.youtube.com/watch?v=J9NQFACZYEU,pop
Playboi Carti,Middle Of The Summer (feat. Red Coldhearted),https://www.last.fm/music/Playboi+Carti/_/Middle+Of+The+Summer+(feat.+Red+Coldhearted),https://www.youtube.com/watch?v=wTKKB0WGbIE,rap
Kid Cudi,The Void,https://www.last.fm/music/Kid+Cudi/_/The+Void,https://www.youtube.com/watch?v=9t1VbSLMD2o,pop
Mac Miller,Surf,https://www.last.fm/music/Mac+Miller/_/Surf,https://www.youtube.com/watch?v=blYo4WheVgA,rap
Selena Gomez,Come & Get It,https://www.last.fm/music/Selena+Gomez/_/Come+&+Get+It,https://www.youtube.com/watch?v=OqhoRXGeMW4,pop
Daryl Hall & John Oates,Rich Girl,https://www.last.fm/music/Daryl+Hall+&+John+Oates/_/Rich+Girl,https://www.youtube.com/watch?v=bQTJK6C3cPw,pop
Avicii,Hey Brother,https://www.last.fm/music/Avicii/_/Hey+Brother,https://www.youtube.com/watch?v=xqds0B_meys,rock
Mariah Carey,We Belong Together,https://www.last.fm/music/Mariah+Carey/_/We+Belong+Together,https://www.youtube.com/watch?v=5Jj3wZVc7nw,rock
Red Velvet,Red Flavor,https://www.last.fm/music/Red+Velvet/_/Red+Flavor,https://www.youtube.com/watch?v=eBAHqRnSgRw,pop
Ariana Grande,Be Alright,https://www.last.fm/music/Ariana+Grande/_/Be+Alright,https://www.youtube.com/watch?v=tH2w6Oxx0kQ,rock
Joji,MODUS,https://www.last.fm/music/Joji/_/MODUS,https://www.youtube.com/watch?v=zXtsGAkyeIo,pop
TV Girl,Birds Dont Sing,https://www.last.fm/music/TV+Girl/_/Birds+Dont+Sing,https://www.youtube.com/watch?v=VbD_kBJc_gI,rock
P!nk,Raise Your Glass,https://www.last.fm/music/P%21nk/_/Raise+Your+Glass,https://www.youtube.com/watch?v=Y21VecIIdBI,indie
Bas,Tribe (with J. Cole),https://www.last.fm/music/Bas/_/Tribe+(with+J.+Cole),https://www.youtube.com/watch?v=n-D1EB74Ckg,pop
IZ*ONE,Fiesta,https://www.last.fm/music/IZ%2AONE/_/Fiesta,https://www.youtube.com/watch?v=JHUhFN3G4T8,rap
Playboi Carti,Top (feat. Pi'erre Bourne),https://www.last.fm/music/Playboi+Carti/_/Top+(feat.+Pi%27erre+Bourne),https://www.youtube.com/watch?v=Tv9YoYCKNoE,pop
SUPERFRUIT,GUY.exe,https://www.last.fm/music/SUPERFRUIT/_/GUY.exe,https://www.youtube.com/watch?v=WyiIGEHQP8o,pop
CJ,Whoopty,https://www.last.fm/music/CJ/_/Whoopty,https://www.youtube.com/watch?v=6Cp6mKbRTQY,pop
J-Hope,Airplane,https://www.last.fm/music/J-Hope/_/Airplane,https://www.youtube.com/watch?v=0habxsuXW4g,pop
Björk,Army of Me,https://www.last.fm/music/Bj%C3%B6rk/_/Army+of+Me,https://www.youtube.com/watch?v=6KxtgS2lU94,alternative
Vampire Weekend,Campus,https://www.last.fm/music/Vampire+Weekend/_/Campus,https://www.youtube.com/watch?v=eDEFolvLn0A,pop
NCT U,Make A Wish (Birthday Song),https://www.last.fm/music/NCT+U/_/Make+A+Wish+(Birthday+Song),https://www.youtube.com/watch?v=UnAbszcy3bs,rap
Car Seat Headrest,Fill In The Blank,https://www.last.fm/music/Car+Seat+Headrest/_/Fill+In+The+Blank,https://www.youtube.com/watch?v=NOKHEamtVXI,pop
BTS,Coffee,https://www.last.fm/music/BTS/_/Coffee,https://www.youtube.com/watch?v=vJwKKKd2ZYE,rap
Black Eyed Peas,Where Is the Love?,https://www.last.fm/music/Black+Eyed+Peas/_/Where+Is+the+Love%3F,https://www.youtube.com/watch?v=lAhUScrPC7Y,pop
Little Simz,Point and kill,https://www.last.fm/music/Little+Simz/_/Point+and+kill,https://www.youtube.com/watch?v=Z9yaG27quz0,rap
Harry Styles,oNLY aNgel,https://www.last.fm/music/Harry+Styles/_/oNLY+aNgel,https://www.youtube.com/watch?v=HjmBLCbTgDo,pop
Wolf Alice,Smile,https://www.last.fm/music/Wolf+Alice/_/Smile,https://www.youtube.com/watch?v=VpATBBRajP8,alternative
IU,Celebrity,https://www.last.fm/music/IU/_/Celebrity,https://www.youtube.com/watch?v=FFOzayDpWoI,alternative
JPEGMAFIA,THOT'S PRAYER!,https://www.last.fm/music/JPEGMAFIA/_/THOT%27S+PRAYER%21,https://www.youtube.com/watch?v=C0-8dwIjP9I,rap
Mariah Carey,Silent Night,https://www.last.fm/music/Mariah+Carey/_/Silent+Night,https://www.youtube.com/watch?v=OA8aw07dpg0,rap
Grimes,Flesh Without Blood,https://www.last.fm/music/Grimes/_/Flesh+Without+Blood,https://www.youtube.com/watch?v=UGsOkWGgtPk,electronic
Dean Martin,Silver Bells,https://www.last.fm/music/Dean+Martin/_/Silver+Bells,https://www.youtube.com/watch?v=7-AIqYRtLMw,rap
$uicideboy$,Runnin' Thru The 7th With My Woadies,https://www.last.fm/music/$uicideboy$/_/Runnin%27+Thru+The+7th+With+My+Woadies,https://www.youtube.com/watch?v=2xWkATdMQms,rap
Daniel Caesar,Who Hurt You?,https://www.last.fm/music/Daniel+Caesar/_/Who+Hurt+You%3F,https://www.youtube.com/watch?v=SHU99s793q8,christmas
Juice WRLD,Stay High,https://www.last.fm/music/Juice+WRLD/_/Stay+High,https://www.youtube.com/watch?v=9cGpLc-G20E,rap
Three Days Grace,Animal I Have Become,https://www.last.fm/music/Three+Days+Grace/_/Animal+I+Have+Become,https://www.youtube.com/watch?v=NF-kLy44Hls,electronic
The Buggles,Video Killed the Radio Star,https://www.last.fm/music/The+Buggles/_/Video+Killed+the+Radio+Star,https://www.youtube.com/watch?v=PEGccV-NOm8,rap
Fiona Apple,Criminal,https://www.last.fm/music/Fiona+Apple/_/Criminal,https://www.youtube.com/watch?v=WpYeekQkAdc,pop
Sia,Unstoppable,https://www.last.fm/music/Sia/_/Unstoppable,https://www.youtube.com/watch?v=QbShJru2WFc,pop
BROCKHAMPTON,COUNT ON ME,https://www.last.fm/music/BROCKHAMPTON/_/COUNT+ON+ME,https://www.youtube.com/watch?v=Qn5IpWXWub0,pop
James Blake,Coming Back (feat. SZA),https://www.last.fm/music/James+Blake/_/Coming+Back+(feat.+SZA),https://www.youtube.com/watch?v=MKdndMXIVXw,pop
Led Zeppelin,Whole Lotta Love - 1990 Remaster,https://www.last.fm/music/Led+Zeppelin/_/Whole+Lotta+Love+-+1990+Remaster,https://www.youtube.com/watch?v=2KkMyDSrBVI,rap
The Weeknd,Tell Your Friends,https://www.last.fm/music/The+Weeknd/_/Tell+Your+Friends,https://www.youtube.com/watch?v=nb8CnIo_-_A,pop
Dominic Fike,Babydoll,https://www.last.fm/music/Dominic+Fike/_/Babydoll,https://www.youtube.com/watch?v=UdUbkCDvCQ0,pop
Arctic Monkeys,Only Ones Who Know,https://www.last.fm/music/Arctic+Monkeys/_/Only+Ones+Who+Know,https://www.youtube.com/watch?v=Q63O54RuL-o,pop
Harry Styles,Treat People with Kindness,https://www.last.fm/music/Harry+Styles/_/Treat+People+with+Kindness,https://www.youtube.com/watch?v=tbpiBw-GkaY,rap
Mother Mother,Ghosting,https://www.last.fm/music/Mother+Mother/_/Ghosting,https://www.youtube.com/watch?v=xGM0xf-fVgI,christmas
Lana Del Rey,This Is What Makes Us Girls,https://www.last.fm/music/Lana+Del+Rey/_/This+Is+What+Makes+Us+Girls,https://www.youtube.com/watch?v=usNsCeOV4GM,rock
Vince Guaraldi Trio,Greensleeves,https://www.last.fm/music/Vince+Guaraldi+Trio/_/Greensleeves,https://www.youtube.com/watch?v=hkEJmUDX47U,alternative
Regard,Ride It,https://www.last.fm/music/Regard/_/Ride+It,https://www.youtube.com/watch?v=lpr-hsmClqQ,hip-hop
Bladee,Obedient,https://www.last.fm/music/Bladee/_/Obedient,https://www.youtube.com/watch?v=J0xe5DcnYSA,pop
FINNEAS,Break My Heart Again,https://www.last.fm/music/FINNEAS/_/Break+My+Heart+Again,https://www.youtube.com/watch?v=W8r-tXRLazs,pop
Elvis Presley,O Little Town of Bethlehem,https://www.last.fm/music/Elvis+Presley/_/O+Little+Town+of+Bethlehem,https://www.youtube.com/watch?v=ClA4fFK0akM,rock
Sia,Unstoppable,https://www.last.fm/music/Sia/_/Unstoppable,https://www.youtube.com/watch?v=cxjvTXo9WWM,pop
half•alive,still feel.,https://www.last.fm/music/half%E2%80%A2alive/_/still+feel.,https://www.youtube.com/watch?v=KOOhPfMbuIQ,pop
BROCKHAMPTON,COUNT ON ME,https://www.last.fm/music/BROCKHAMPTON/_/COUNT+ON+ME,https://www.youtube.com/watch?v=ulHWUkSdWDU,pop
James Blake,Coming Back (feat. SZA),https://www.last.fm/music/James+Blake/_/Coming+Back+(feat.+SZA),https://www.youtube.com/watch?v=BdN365eRjOQ,rnb
The Weeknd,Tell Your Friends,https://www.last.fm/music/The+Weeknd/_/Tell+Your+Friends,https://www.youtube.com/watch?v=j1ngEIxopUU,rnb
Arctic Monkeys,Only Ones Who Know,https://www.last.fm/music/Arctic+Monkeys/_/Only+Ones+Who+Know,https://www.youtube.com/watch?v=m-seRFY7-cw,rock
Juice WRLD,Hear Me Calling,https://www.last.fm/music/Juice+WRLD/_/Hear+Me+Calling,https://www.youtube.com/watch?v=euSAgaub3m8,rap
Little Simz,Point and kill,https://www.last.fm/music/Little+Simz/_/Point+and+kill,https://www.youtube.com/watch?v=tvY31eN3gtE,rap
Harry Styles,Treat People with Kindness,https://www.last.fm/music/Harry+Styles/_/Treat+People+with+Kindness,https://www.youtube.com/watch?v=L0X03zR0rQk,pop
